access_probability,capture_probability,useless_noise,context_correlation,needed_access_mi_bits,protected_leakage_cmi_bits,protected_remainder_bits,record_innovation_bits,structured_fraction,needed_access_norm,protected_leakage_norm,protected_remainder_norm,record_burden,self_limiting_score,regime
0.32,0.01,0.08,0.35,0.32061379436678794,0.009097361225311684,0.9006387613058546,1.3948857492125049,0.22984950168699717,0.32061379436678794,0.010000000000000023,0.99,0.04747855360443387,0.06949214669967446,transition
0.33,0.01,0.08,0.35,0.33060476797904115,0.009097361225311795,0.9006387613058544,1.4154216378799915,0.23357334601314886,0.33060476797904115,0.010000000000000146,0.9899999999999999,0.048851864401013634,0.07271361734943657,transition
0.34,0.01,0.08,0.35,0.34059574159129435,0.009097361225311573,0.9006387613058545,1.4353049436855474,0.23729852188533498,0.34059574159129435,0.009999999999999903,0.9900000000000001,0.05019873122505347,0.0759980041037618,transition
0.35000000000000003,0.01,0.08,0.35,0.35058671520354756,0.009097361225311684,0.9006387613058545,1.4545452677002615,0.24102839766399972,0.35058671520354756,0.010000000000000024,0.99,0.051518077087833625,0.07934652685841558,transition
0.36,0.01,0.08,0.35,0.36057768881580043,0.009097361225311684,0.9006387613058545,1.4731513751925156,0.24476621675669896,0.36057768881580043,0.010000000000000024,0.99,0.052808865280127626,0.08276050749127353,transition
0.37,0.01,0.08,0.35,0.37056866242805364,0.009097361225311795,0.9006387613058544,1.4911312522363425,0.248515120229885,0.37056866242805364,0.010000000000000146,0.9899999999999999,0.054070096338374896,0.08624137197359716,transition
0.38,0.01,0.08,0.35,0.38055963604030674,0.009097361225311684,0.9006387613058546,1.5084921553878292,0.2522781670962458,0.38055963604030674,0.010000000000000023,0.99,0.05530080522851055,0.08979065297486086,transition
0.39,0.01,0.08,0.35,0.39055060965255983,0.009097361225311573,0.9006387613058546,1.5252406552788702,0.25605835269395755,0.39055060965255983,0.009999999999999903,0.9900000000000001,0.05650005872283037,0.09340999296136833,transition
0.4,0.01,0.08,0.35,0.40054158326481293,0.009097361225311573,0.9006387613058546,1.5413826748407045,0.25985862550726235,0.40054158326481293,0.009999999999999903,0.9900000000000001,0.057666952948263184,0.0971011477954667,transition
0.41000000000000003,0.01,0.08,0.35,0.41053255687706613,0.009097361225311684,0.9006387613058544,1.556923522756113,0.2636819027246303,0.41053255687706613,0.010000000000000026,0.99,0.05880061108694001,0.10086599084838775,transition
0.42,0.01,0.08,0.35,0.4205235304893191,0.009097361225311573,0.9006387613058546,1.5718679226441956,0.2675310847885455,0.4205235304893191,0.009999999999999903,0.9900000000000001,0.05990018121207219,0.10470651764578613,transition
0.43,0.01,0.08,0.35,0.4305145041015721,0.009097361225311795,0.9006387613058546,1.5862200384017149,0.2714090691574929,0.43051450410157216,0.010000000000000144,0.9899999999999999,0.06096483424394805,0.1086248510710645,transition
0.44,0.01,0.08,0.35,0.4405054777138254,0.009097361225311684,0.9006387613058546,1.5999834960571038,0.27531876347436,0.4405054777138254,0.010000000000000023,0.99,0.061993762012364395,0.1126232471577209,transition
0.45,0.01,0.08,0.35,0.4504964513260784,0.009097361225311684,0.9006387613058546,1.6131614024351095,0.2792630983149251,0.4504964513260784,0.010000000000000023,0.99,0.06298617541308316,0.11670410150835774,transition
0.46,0.01,0.08,0.35,0.4604874249383316,0.009097361225311684,0.9006387613058546,1.6257563608797805,0.28324503967441844,0.4604874249383316,0.010000000000000023,0.99,0.0639413026469634,0.12086995638479706,transition
0.47000000000000003,0.01,0.08,0.35,0.4704783985505848,0.009097361225311573,0.9006387613058546,1.637770484239547,0.28726760133855894,0.4704783985505848,0.009999999999999903,0.9900000000000001,0.0648583875312998,0.12512350852107873,transition
0.48,0.01,0.08,0.35,0.4804693721628378,0.009097361225311573,0.9006387613058546,1.6492054052792626,0.2913338572774561,0.4804693721628378,0.009999999999999903,0.9900000000000001,0.0657366878736172,0.12946761771914317,transition
0.49,0.01,0.08,0.35,0.490460345775091,0.009097361225311795,0.9006387613058544,1.660062284649124,0.29544695419591216,0.490460345775091,0.010000000000000146,0.9899999999999999,0.06657547389874163,0.13390531629586536,transition
0.5,0.01,0.08,0.35,0.5004513193873442,0.009097361225311684,0.9006387613058544,1.6703418165085668,0.2996101243716768,0.5004513193873442,0.010000000000000026,0.99,0.06737402672040771,0.13843981945999276,transition
0.51,0.01,0.08,0.35,0.5104422929995973,0.009097361225311684,0.9006387613058545,1.6800442318736304,0.3038266989139556,0.5104422929995973,0.010000000000000024,0.99,0.06813163684897527,0.1430745367086649,transition
0.52,0.01,0.08,0.35,0.5204332666118504,0.009097361225311573,0.9006387613058546,1.6891692997282755,0.3081001215778482,0.5204332666118504,0.009999999999999903,0.9900000000000001,0.06884760272702051,0.14781308434577556,transition
0.53,0.01,0.08,0.35,0.5304242402241036,0.009097361225311462,0.9006387613058546,1.6977163259130659,0.31243396327642126,0.5304242402241036,0.009999999999999782,0.9900000000000002,0.06952122928464011,0.1526592992387618,transition
0.54,0.01,0.08,0.35,0.5404152138363567,0.009097361225311573,0.9006387613058546,1.7056841497778055,0.3168319374409119,0.5404152138363567,0.009999999999999903,0.9900000000000001,0.07015182650626373,0.1576172539467997,transition
0.55,0.01,0.08,0.35,0.5504061874486098,0.009097361225311795,0.9006387613058545,1.7130711385576411,0.32129791639128114,0.5504061874486098,0.010000000000000146,0.9899999999999999,0.070738708000597,0.16269127337222464,transition
0.56,0.01,0.08,0.35,0.5603971610608629,0.009097361225311573,0.9006387613058545,1.7198751794041414,0.32583594889427675,0.5603971610608629,0.009999999999999903,0.9900000000000001,0.0712811895650205,0.16788595310873713,transition
0.5700000000000001,0.01,0.08,0.35,0.570388134673116,0.009097361225311573,0.9006387613058546,1.7260936689732589,0.3304502791047272,0.570388134673116,0.009999999999999903,0.9900000000000001,0.07177858773532053,0.1732061796851632,transition
0.58,0.01,0.08,0.35,0.5803791082853691,0.009097361225311684,0.9006387613058545,1.7317235004402454,0.33514536710844595,0.5803791082853691,0.010000000000000024,0.99,0.07223021831102594,0.17865715293285966,transition
0.59,0.01,0.08,0.35,0.5903700818976222,0.009097361225311573,0.9006387613058545,1.7367610477766688,0.33992591131254934,0.5903700818976222,0.009999999999999903,0.9900000000000001,0.07263539484583892,0.18424441073910056,transition
0.6,0.01,0.08,0.35,0.6003610555098753,0.009097361225311462,0.9006387613058547,1.7412021470857668,0.34479687296198996,0.6003610555098753,0.00999999999999978,0.9900000000000002,0.07299342709165191,0.18997385648893425,transition
0.61,0.01,0.08,0.35,0.6103520291221285,0.009097361225311684,0.9006387613058545,1.7450420747484388,0.34976350310070053,0.6103520291221285,0.010000000000000024,0.99,0.07330361938340657,0.19585178954525492,transition
0.62,0.01,0.08,0.35,0.6203430027343815,0.009097361225311573,0.9006387613058546,1.748275522081904,0.35483137234322004,0.6203430027343815,0.009999999999999903,0.9900000000000001,0.0735652689505224,0.20188493917266478,protected_forgetting_interval
0.63,0.01,0.08,0.35,0.6303339763466347,0.009097361225311795,0.9006387613058544,1.7508965661549238,0.3600064038796345,0.6303339763466347,0.010000000000000146,0.9899999999999999,0.07377766413875064,0.20808050237693904,protected_forgetting_interval
0.64,0.01,0.08,0.35,0.6403249499588879,0.009097361225311684,0.9006387613058546,1.752898636335603,0.365294910205118,0.6403249499588879,0.010000000000000023,0.99,0.07394008252402184,0.21444618621081055,protected_forgetting_interval
0.65,0.01,0.08,0.35,0.6503159235711409,0.009097361225311573,0.9006387613058546,1.7542744760678546,0.37070363414783386,0.6503159235711409,0.009999999999999903,0.9900000000000001,0.07405178889705633,0.22099025519119442,protected_forgetting_interval
0.66,0.01,0.08,0.35,0.660306897183394,0.009097361225311573,0.9006387613058546,1.7550160992776471,0.37623979486864645,0.660306897183394,0.009999999999999903,0.9900000000000001,0.07411203309408931,0.22772158458643488,protected_forgetting_interval
0.67,0.01,0.08,0.35,0.6702978707956472,0.009097361225311684,0.9006387613058546,1.7551147406965977,0.3819111396270359,0.6702978707956472,0.010000000000000023,0.99,0.0741200476448699,0.2346497204691641,protected_forgetting_interval
0.68,0.01,0.08,0.35,0.6802888444079003,0.009097361225311684,0.9006387613058546,1.7545607992536172,0.3877260022549759,0.6802888444079003,0.010000000000000023,0.99,0.07407504520394348,0.24178494759663746,protected_forgetting_interval
0.6900000000000001,0.01,0.08,0.35,0.6902798180201535,0.009097361225311795,0.9006387613058545,1.7533437735192334,0.39369336946094413,0.6902798180201535,0.010000000000000146,0.9899999999999999,0.07397621572486945,0.24913836638325174,protected_forgetting_interval
0.7000000000000001,0.01,0.08,0.35,0.7002707916324066,0.009097361225311573,0.9006387613058546,1.7514521879843217,0.39982295630822845,0.7002707916324066,0.009999999999999903,0.9900000000000001,0.0738227233291423,0.2567219804787791,protected_forgetting_interval
0.71,0.01,0.08,0.35,0.7102617652446596,0.009097361225311573,0.9006387613058546,1.748873508705287,0.4061252924864047,0.7102617652446596,0.009999999999999903,0.9900000000000001,0.0736137028117656,0.26454879677287635,protected_forgetting_interval
0.72,0.01,0.08,0.35,0.7202527388569127,0.009097361225311684,0.9006387613058544,1.745594046538266,0.41261182133684804,0.7202527388569127,0.010000000000000026,0.99,0.07334825571310433,0.2726329400276282,protected_forgetting_interval
0.73,0.01,0.08,0.35,0.7302437124691659,0.009097361225311573,0.9006387613058546,1.7415988457985645,0.4192950140216312,0.7302437124691659,0.009999999999999903,0.9900000000000001,0.07302544587110327,0.2809897848162813,protected_forgetting_interval
0.74,0.01,0.08,0.35,0.7402346860814188,0.009097361225311684,0.9006387613058545,1.7368715556952596,0.4261885017658126,0.7402346860814188,0.010000000000000024,0.99,0.07264429434819542,0.28963610804594153,protected_forgetting_interval
0.75,0.01,0.08,0.35,0.750225659693672,0.009097361225311573,0.9006387613058546,1.731394281274028,0.43330722979033204,0.750225659693672,0.009999999999999903,0.9900000000000001,0.07220377360192154,0.29859026610233047,protected_forgetting_interval
0.76,0.01,0.08,0.35,0.7602166333059253,0.009097361225311684,0.9006387613058545,1.72514740981167,0.440667637433323,0.7602166333059253,0.010000000000000024,0.99,0.07170280073558777,0.30787240162662793,protected_forgetting_interval
0.77,0.01,0.08,0.35,0.7702076069181784,0.009097361225311573,0.9006387613058546,1.718109407585939,0.448287870095754,0.7702076069181784,0.009999999999999903,0.9900000000000001,0.07114022962268562,0.3175046861875998,protected_forgetting_interval
0.78,0.01,0.08,0.35,0.7801985805304315,0.009097361225311573,0.9006387613058546,1.7102565806136196,0.4561880301320083,0.7801985805304315,0.009999999999999903,0.9900000000000001,0.07051484164270394,0.32751160674308744,protected_forgetting_interval
0.79,0.01,0.08,0.35,0.7901895541426847,0.009097361225311573,0.9006387613058547,1.7015627911951812,0.46439047576237485,0.7901895541426847,0.009999999999999901,0.9900000000000001,0.06982533469135555,0.3379203059287568,protected_forgetting_interval
0.8,0.01,0.08,0.35,0.8001805277549376,0.009097361225311573,0.9006387613058545,1.691999119763523,0.4729201796906209,0.8001805277549376,0.009999999999999903,0.9900000000000001,0.06907031002780972,0.3487609890609501,protected_forgetting_interval
0.81,0.01,0.08,0.35,0.8101715013671908,0.009097361225311684,0.9006387613058546,1.681533458372311,0.48180516262306183,0.8101715013671908,0.010000000000000023,0.99,0.06824825638465581,0.36006741457149205,protected_forgetting_interval
0.8200000000000001,0.01,0.08,0.35,0.820162474979444,0.009097361225311573,0.9006387613058544,1.6701300178289464,0.49107702168337675,0.820162474979444,0.009999999999999905,0.9900000000000001,0.06735753057719363,0.3718774898109456,protected_forgetting_interval
0.8300000000000001,0.01,0.08,0.35,0.830153448591697,0.009097361225311684,0.9006387613058546,1.6577487244571394,0.5007715803633305,0.830153448591697,0.010000000000000023,0.99,0.06639633358333263,0.3842340013671917,protected_forgetting_interval
0.84,0.01,0.08,0.35,0.84014442220395,0.009097361225311684,0.9006387613058546,1.6443444739657387,0.5109296960008242,0.84014442220395,0.010000000000000023,0.99,0.06536268068695361,0.39718551916532413,protected_forgetting_interval
0.85,0.01,0.08,0.35,0.8501353958162032,0.009097361225311462,0.9006387613058546,1.629866197653827,0.5215982741650591,0.8501353958162032,0.009999999999999782,0.9900000000000002,0.06425436372778948,0.4107875280641534,protected_forgetting_interval
0.86,0.01,0.08,0.35,0.8601263694284563,0.009097361225311684,0.9006387613058545,1.6142556781925355,0.5328315588714735,0.8601263694284563,0.010000000000000024,0.99,0.06306890268558363,0.4251038616990508,protected_forgetting_interval
0.87,0.01,0.08,0.35,0.8701173430407094,0.009097361225311684,0.9006387613058545,1.5974460251899214,0.544692796701698,0.8701173430407094,0.010000000000000024,0.99,0.06180348258921331,0.4402085446116927,protected_forgetting_interval
0.88,0.01,0.08,0.35,0.8801083166529626,0.009097361225311573,0.9006387613058545,1.5793596790615503,0.5572564174716172,0.8801083166529626,0.009999999999999903,0.9900000000000001,0.06045486981517245,0.4561881964088233,protected_forgetting_interval
0.89,0.01,0.08,0.35,0.8900992902652157,0.009097361225311462,0.9006387613058545,1.5599057455509666,0.5706109441572883,0.8900992902652157,0.009999999999999783,0.9900000000000002,0.05901929875069545,0.4731452264687272,protected_forgetting_interval
0.9,0.01,0.08,0.35,0.9000902638774688,0.009097361225311684,0.9006387613058545,1.5389763545879729,0.5848629585465257,0.9000902638774688,0.010000000000000024,0.99,0.05749231467244309,0.4912021687601181,protected_forgetting_interval
0.91,0.01,0.08,0.35,0.910081237489722,0.009097361225311351,0.9006387613058546,1.5164415516750476,0.6001426408320548,0.910081237489722,0.00999999999999966,0.9900000000000003,0.05586854985063738,0.5105077097534786,protected_forgetting_interval
0.92,0.01,0.08,0.35,0.9200722111019751,0.009097361225311684,0.9006387613058546,1.4921418984254704,0.6166117391870362,0.9200722111019751,0.010000000000000023,0.99,0.0541413939133194,0.5312453196759722,protected_forgetting_interval
0.93,0.01,0.08,0.35,0.9300631847142282,0.009097361225311684,0.9006387613058546,1.465877332735674,0.63447545298931,0.9300631847142282,0.010000000000000023,0.99,0.05230248899783674,0.5536460590120241,protected_forgetting_interval
0.9400000000000001,0.01,0.08,0.35,0.9400541583264813,0.009097361225311573,0.9006387613058545,1.4373895746021803,0.6540009576642823,0.9400541583264813,0.009999999999999903,0.9900000000000001,0.05034091788903927,0.5780084396607014,protected_forgetting_interval
0.9500000000000001,0.01,0.08,0.35,0.9500451319387344,0.009097361225311684,0.9006387613058545,1.406332586175913,0.6755479758327215,0.9500451319387344,0.010000000000000024,0.99,0.04824181477582412,0.6047310235132981,protected_forgetting_interval
0.96,0.01,0.08,0.35,0.9600361055509875,0.009097361225311684,0.9006387613058545,1.3722187917546254,0.6996232024511273,0.9600361055509875,0.010000000000000024,0.99,0.04598378451169971,0.6343701243593676,protected_forgetting_interval
0.97,0.01,0.08,0.35,0.9700270791632406,0.009097361225311573,0.9006387613058544,1.33430943411604,0.7269880991329939,0.9700270791632406,0.009999999999999905,0.9900000000000001,0.043533526217556906,0.6677533967624943,protected_forgetting_interval
0.98,0.01,0.08,0.35,0.9800180527754937,0.009097361225311462,0.9006387613058546,1.2913490924385373,0.7589102424076999,0.9800180527754937,0.009999999999999782,0.9900000000000002,0.040832503566846645,0.7062429701212704,protected_forgetting_interval
0.99,0.01,0.08,0.35,0.9900090263877469,0.009097361225311462,0.9006387613058546,1.2406926594048813,0.7979486449630653,0.9900090263877469,0.009999999999999782,0.9900000000000002,0.03775189568764348,0.7525517233678083,protected_forgetting_interval
1.0,0.01,0.08,0.35,1.0,0.009097361225311684,0.9006387613058544,1.169890497121223,0.8547808555251312,1.0,0.010000000000000026,0.99,0.03363734346756786,0.8177680153153476,protected_forgetting_interval
0.0,0.02,0.08,0.35,0.0018052775493766493,0.01819472245062337,0.8915414000805428,0.24144054254182068,0.007477110225031703,0.0018052775493766493,0.02000000000000005,0.98,0.0014562769876512727,1.320902997880016e-05,dissolution_no_record
0.01,0.02,0.08,0.35,0.011787224773883054,0.01819472245062337,0.8915414000805427,0.33221562566223817,0.03548064528989693,0.011787224773883054,0.020000000000000052,0.98,0.002755377508266821,0.0004087246719087952,dissolution_unstructured_record
0.02,0.02,0.08,0.35,0.021769171998389014,0.018194722450623257,0.891541400080543,0.4028449795326536,0.054038583337053754,0.021769171998389014,0.019999999999999928,0.9800000000000001,0.004048883019052152,0.001148179965389076,dissolution_unstructured_record
0.03,0.02,0.08,0.35,0.0317511192228952,0.018194722450623257,0.8915414000805428,0.46577824204691537,0.06816788839977002,0.0317511192228952,0.019999999999999928,0.9800000000000001,0.00540905237794842,0.002109645375021356,dissolution_unstructured_record
0.04,0.02,0.08,0.35,0.0417330664474016,0.018194722450623257,0.8915414000805428,0.5236605205222602,0.07969488783645583,0.0417330664474016,0.019999999999999928,0.9800000000000001,0.006832063127602206,0.003237125424346983,dissolution_unstructured_record
0.05,0.02,0.08,0.35,0.051715013671907784,0.018194722450623257,0.8915414000805428,0.5777472357803078,0.08951148611219449,0.051715013671907784,0.019999999999999928,0.9800000000000001,0.008310075542707351,0.0044988072661833025,dissolution_low_structure
0.06,0.02,0.08,0.35,0.061696960896413966,0.018194722450623257,0.8915414000805428,0.6287771450433342,0.09812214292897355,0.061696960896413966,0.019999999999999928,0.9800000000000001,0.009835331090367272,0.00587441058383044,dissolution_low_structure
0.07,0.02,0.08,0.35,0.07167890812092037,0.018194722450623146,0.8915414000805428,0.6772378240135875,0.10584008391043775,0.07167890812092037,0.01999999999999981,0.9800000000000002,0.011400789542690526,0.007350009350619435,transition
0.08,0.02,0.08,0.35,0.08166085534542633,0.018194722450623146,0.8915414000805431,0.7234753105401431,0.11287303679300228,0.08166085534542633,0.019999999999999806,0.9800000000000002,0.013000171318878762,0.008915532494616688,transition
0.09,0.02,0.08,0.35,0.09164280256993274,0.018194722450623146,0.8915414000805431,0.7677478846264795,0.11936575066503542,0.09164280256993274,0.019999999999999806,0.9800000000000002,0.014627878036377107,0.010563417441785445,transition
0.1,0.02,0.08,0.35,0.10162474979443892,0.018194722450623257,0.8915414000805431,0.8102556083761641,0.12542307482216064,0.10162474979443892,0.019999999999999924,0.9800000000000001,0.016278896761701134,0.012287824410123896,transition
0.11,0.02,0.08,0.35,0.1116066970189451,0.01819472245062337,0.891541400080543,0.8511579201759168,0.13112337249458747,0.1116066970189451,0.020000000000000046,0.98,0.017948713219069323,0.014084149000142635,transition
0.12,0.02,0.08,0.35,0.1215886442434515,0.018194722450623257,0.891541400080543,0.8905847745232598,0.13652674930192837,0.1215886442434515,0.019999999999999928,0.9800000000000001,0.019633238611409753,0.015948704808560876,transition
