protocol,window_start,step,round,updated,total_bits,exported_bits,retained_bits,contraction_bits,sorted_bits,destroyed_bits,sector_total_bits,sector_exported_bits,sector_retained_bits,sector_contraction_bits,sector_sorted_bits,sector_destroyed_bits,protected_exported_bits,protected_retained_bits,capacity_bits,record_entropy_bits,branches
static_tailored,60,7,67,0.0,2.1119536477573035,1.3757097441859252,0.7362439035713784,0.023977828987784777,1.578658506362629e-06,0.023976250329278415,1.3757100078853326,1.375709744185926,2.636994065330356e-07,2.067598054988906e-06,1.5786585061405844e-06,4.889395488483217e-07,0.0,0.7362436398719718,2.0,0.8691030744562567,16384
static_tailored,60,8,68,0.0,2.0920233062721296,1.3757099248553142,0.7163133814168154,0.019930522154562924,1.8066938900496154e-07,0.01993034148517392,1.37570995560285,1.3757099248553146,3.0747535406661086e-08,2.329518711263745e-07,1.8066938856087233e-07,5.2282482565502164e-08,0.0,0.7163133506692799,2.0,0.8294535157037531,65536
static_tailored,72,0,72,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
static_tailored,72,1,73,0.0,2.734880529181326,1.583639503425438,1.1512410257558878,1.8487589742441122,1.583639503425438,0.26511947081867415,1.7408520502442668,1.5836395034254378,0.157212546818829,1.842787453181171,1.5836395034254378,0.2591479497557332,0.0,0.9940284789370593,2.0,1.9999999999999996,4
static_tailored,72,2,74,0.0,2.6965436116556107,1.6853909700396619,1.0111526416159489,0.14008838413993896,0.10175146661422385,0.03833691752571511,1.7117612730708756,1.6853909700396619,0.026370303031213682,0.13084224378761533,0.10175146661422407,0.029090777173391258,0.0,0.9847823385847355,2.0,0.6700677288502046,16
static_tailored,72,3,75,0.0,2.685860565647124,1.7061550484100148,0.9797055172371094,0.03144712437883945,0.02076407837035288,0.010683046008486574,1.7090416753959687,1.7061550484100154,0.0028866269859533222,0.02348367604526036,0.020764078370353545,0.002719597674906815,0.0,0.976818890251156,2.0,0.5769733145723888,64
static_tailored,72,4,76,0.0,2.6790846521499407,1.7081792599459291,0.9709053922040116,0.008800125033097794,0.0020242115359143664,0.006775913497183428,1.7086533799996455,1.7081792599459296,0.0004741200537159429,0.0024125069322373793,0.0020242115359141444,0.00038829539632323495,0.0,0.9704312721502961,2.0,0.5299109183635553,256
static_tailored,72,5,77,0.0,2.673921877693463,1.7085566098975002,0.9653652677959625,0.005540124408049074,0.0003773499515711265,0.005162774456477948,1.7086122041364926,1.7085566098975011,5.559423899148541e-05,0.0004185258147244575,0.0003773499515715706,4.1175863152886905e-05,0.0,0.9653096735569714,2.0,0.5019976107193407,1024
static_tailored,72,6,78,0.0,2.6697693969668865,1.7085972477718365,0.96117214919505,0.004193118600912538,4.063787433628008e-05,0.0041524807265762576,1.7086064425185852,1.7085972477718374,9.194746747764881e-06,4.639949224372053e-05,4.063787433628008e-05,5.761617907440453e-06,0.0,0.9611629544483024,2.0,0.47979123438436777,4096
static_tailored,72,7,79,0.0,2.666368184218177,1.7086045595491417,0.9577636246690353,0.0034085245260147,7.311777305174516e-06,0.0034012127487095256,1.708605772530192,1.7086045595491426,1.2129810493810567e-06,7.981765698383825e-06,7.311777305174516e-06,6.699883932093087e-07,0.0,0.9577624116879859,2.0,0.46309446174320484,16384
static_tailored,72,8,80,0.0,2.6635675656643687,1.708605460615522,0.9549621050488466,0.0028015196201887083,9.01066380398774e-07,0.0028006185538083095,1.7086056760428612,1.7086054606155228,2.154273384125105e-07,9.975537109685462e-07,9.010663801767294e-07,9.648733079181682e-08,0.0,0.9549618896215083,2.0,0.4513616677184151,65536
static_tailored,88,0,88,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
static_tailored,88,1,89,0.0,2.935057507440257,1.6877354205807005,1.2473220868595565,1.7526779131404435,1.6877354205807005,0.06494249255974305,1.9352522050358454,1.6877354205807014,0.24751678445514402,1.752483215544856,1.6877354205807014,0.06474779496415461,0.0,0.9998053024044117,2.0,2.000000000000001,4
static_tailored,88,2,90,0.0,2.9261006438743213,1.8510723414375216,1.0750283024367997,0.17229378442275678,0.16333692085682117,0.008956863565935613,1.9266520513615801,1.8510723414375225,0.0755797099240576,0.17193707453108642,0.16333692085682117,0.008600153674265254,0.0,0.9994485925127421,2.0,0.55430259826291,16
static_tailored,88,3,91,0.0,2.924051037921094,1.9106381929763074,1.0134128449447868,0.061615457492012915,0.0595658515387858,0.0020496059532271182,1.9249702112543503,1.910638192976308,0.014332018278042202,0.0612476916460154,0.059565851538785575,0.0016818401072298261,0.0,0.9990808266667449,2.0,0.4552571316127911,64
static_tailored,88,4,92,0.0,2.9233160283557327,1.920471733464655,1.0028442948910776,0.010568550053709158,0.009833540488347614,0.000735009565361544,1.9245853752326818,1.920471733464655,0.0041136417680267545,0.010218376510015448,0.009833540488346948,0.00038483602166849984,0.0,0.9987306531230508,2.0,0.4062940957635745,256
static_tailored,88,5,93,0.0,2.922895200730279,1.923654414672088,0.9992407860581911,0.003603508832886515,0.0031826812074329247,0.0004208276254535903,1.924498766268752,1.9236544146720882,0.0008443515966638504,0.003269290171362904,0.0031826812074331468,8.660896392975737e-05,0.0,0.998396434461527,2.0,0.4000725074993453,1024
static_tailored,88,6,94,0.0,2.9225511938809503,1.924253659715189,0.9982975341657614,0.0009432518924297195,0.0005992450431009377,0.0003440068493287818,1.924478471369528,1.924253659715189,0.00022481165433907435,0.000619539942324776,0.0005992450431007157,2.029489922406036e-05,0.0,0.9980727225114226,2.0,0.3979757896043857,4096
static_tailored,88,7,95,0.0,2.9222272766092803,1.9244244365533878,0.9978028400558925,0.0004946941098689095,0.00017077683819888279,0.0003239172716700267,1.9244737956815026,1.924424436553387,4.935912811565579e-05,0.00017545252622341856,0.0001707768381979946,4.675688025423952e-06,0.0,0.9977534809277773,2.0,0.3981478530650834,16384
static_tailored,88,8,96,0.0,2.9219048626250204,1.9244601866321287,0.9974446759928917,0.00035816406300082093,3.5750078740903746e-05,0.0003224139842599172,1.924472676435893,1.924460186632128,1.2489803765003415e-05,3.686932435065238e-05,3.575007874112579e-05,1.1192456095265868e-06,0.0,0.9974321861891268,2.0,0.398650726350089,65536
adaptive_decoder,0,0,0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
adaptive_decoder,0,1,1,0.0,2.9430628921427755,1.7212337482348847,1.2218291439078908,1.7781708560921092,1.7212337482348847,0.0569371078572245,1.9431592222445675,1.7212337482348854,0.2219254740096821,1.778074525990318,1.7212337482348854,0.0568407777554325,0.0,0.9999036698982083,2.0,2.000000000000001,4
adaptive_decoder,0,2,2,0.0,2.9321094262089153,1.8800706874244821,1.0520387387844332,0.16979040512345756,0.1588369391895974,0.010953465933860151,1.9324132655916408,1.8800706874244828,0.05234257816715804,0.16958289584252406,0.1588369391895974,0.010745956652926658,0.0,0.9996961606172751,2.0,0.49276412747664233,16
adaptive_decoder,0,3,3,0.0,2.930037047899828,1.9236737846338186,1.0063632632660096,0.04567547551842366,0.04360309720933642,0.0020723783090872416,1.9305709779412332,1.9236737846338188,0.006897193307414451,0.04544538485974359,0.04360309720933597,0.0018422876504076147,0.0,0.9994660699585952,2.0,0.3939995134005764,64
adaptive_decoder,0,4,4,0.0,2.9295011326810134,1.9286131096377832,1.0008880230432302,0.005475240222779343,0.004939325003964656,0.0005359152188146865,1.930272893974268,1.9286131096377839,0.0016597843364840603,0.005237408970930391,0.0049393250039651004,0.00029808396696529016,0.0,0.9992282387067459,2.0,0.35798195780200354,256
adaptive_decoder,0,5,5,0.0,2.9291943981218465,1.9299757693089452,0.9992186288129012,0.0016693942303289688,0.0013626596711620031,0.0003067345591669657,1.93021420344606,1.929975769308946,0.00023843413711399641,0.001421350199370064,0.0013626596711622252,5.869052820783871e-05,0.0,0.998980194675787,2.0,0.3563341641109829,1024
adaptive_decoder,0,6,6,0.0,2.9289204137723432,1.9301464148864078,0.9987739988859354,0.0004446299269658116,0.00017064557746260256,0.00027398434950320905,1.9302044174992379,1.930146414886409,5.800261282895569e-05,0.00018043152428504072,0.0001706455774628246,9.785946822216118e-06,0.0,0.9987159962731066,2.0,0.35697082999311336,4096
adaptive_decoder,0,7,7,0.0,2.928628614055052,1.9301934561367515,0.9984351579183004,0.0003388409676350346,4.7041250343715646e-05,0.00029179971729131893,1.9302023214211954,1.9301934561367529,8.865284442549637e-06,4.9137328386406054e-05,4.704125034393769e-05,2.0960780424683634e-06,0.0,0.9984262926338584,2.0,0.3590266879614946,16384
adaptive_decoder,0,8,8,0.0,2.928299805047568,1.9301997941669988,0.9981000108805693,0.0003351470377310761,6.338030247299287e-06,0.00032880900748377684,1.9302019585342278,1.9301997941670006,2.164367227219799e-06,6.700917215329838e-06,6.338030247743376e-06,3.628869675864621e-07,0.0,0.9980978465133421,2.0,0.3618673634506171,65536
adaptive_decoder,44,0,44,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
adaptive_decoder,44,1,45,0.0,2.5565925272304786,1.422890936071994,1.1337015911584847,1.8662984088415153,1.422890936071994,0.4434074727695214,1.5737725017179574,1.4228909360719943,0.150881565645963,1.849118434354037,1.4228909360719943,0.42622749828204265,0.0,0.9828200255125216,2.0,2.000000000000001,4
adaptive_decoder,44,2,46,0.0,2.481795584239632,1.5109976078390266,0.9707979764006056,0.16290361475787907,0.08810667176703268,0.07479694299084638,1.5321591210658172,1.5109976078390264,0.02116151322679083,0.12972005241917217,0.08810667176703202,0.04161338065214015,0.0,0.9496364631738146,2.0,0.9320780771307023,16
adaptive_decoder,44,3,47,0.0,2.439908991801981,1.525587602208559,0.9143213895934219,0.056476586807183704,0.014589994369532455,0.04188659243765125,1.5277700020116662,1.5255876022085584,0.0021823998031078595,0.01897911342368297,0.014589994369532011,0.004389119054150958,0.0,0.9121389897903136,2.0,0.9188836641188927,64
adaptive_decoder,44,4,48,0.0,2.3994339090002255,1.5269564175785502,0.8724774914216753,0.04184389817174661,0.0013688153699911165,0.04047508280175549,1.5272233664214523,1.5269564175785488,0.00026694884290345833,0.0019154509602044012,0.0013688153699904504,0.0005466355902139508,0.0,0.8722105425787718,2.0,0.9435706318223361,256
adaptive_decoder,44,5,49,0.0,2.357691440491561,1.5271333820277455,0.8305580584638155,0.041919432957859826,0.00017696444919534926,0.041742468508664476,1.527161234073811,1.5271333820277448,2.7852046066145775e-05,0.00023909679683731255,0.0001769644491960154,6.213234764129716e-05,0.0,0.8305302064177492,2.0,0.9755397160397545,1024
adaptive_decoder,44,6,50,0.0,2.3149086503154312,1.5271510124582701,0.7877576378571611,0.042800420606654344,1.7630430524606666e-05,0.04278279017612974,1.5271541118944847,1.5271510124582695,3.099436215237006e-06,2.475260985090877e-05,1.7630430524606666e-05,7.122179326302103e-06,0.0,0.7877545384209458,2.0,1.0051796676421447,4096
adaptive_decoder,44,7,51,0.0,2.2717202373055176,1.5271529912654185,0.7445672460400992,0.04319039181706197,1.9788071483617387e-06,0.04318841300991361,1.5271533169009577,1.5271529912654178,3.256355398661981e-07,2.7738006753708078e-06,1.9788071483617387e-06,7.949935270090691e-07,0.0,0.7445669204045593,2.0,1.031433262126618,16384
adaptive_decoder,44,8,52,0.0,2.228799278412331,1.5271531954210844,0.7016460829912465,0.04292116304885263,2.0415566592824064e-07,0.0429209588931867,1.527153229901264,1.527153195421084,3.448018004448272e-08,2.9115535982171536e-07,2.0415566615028524e-07,8.699969367143012e-08,0.0,0.7016460485110664,2.0,1.0538545706601445,65536
adaptive_decoder,52,0,52,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
adaptive_decoder,52,1,53,1.0,2.3584128206467856,1.26014042336167,1.0982723972851156,1.9017276027148844,1.26014042336167,0.6415871793532144,1.3982808630241284,1.26014042336167,0.13814043966245837,1.8618595603375416,1.26014042336167,0.6017191369758716,0.0,0.9601319576226572,2.0,2.0,4
adaptive_decoder,52,2,54,0.0,2.248911851817964,1.3358575078300459,0.913054343987918,0.18521805329719765,0.07571708446837588,0.10950096882882177,1.3519863233758844,1.3358575078300463,0.016128815545838115,0.12201162411662025,0.07571708446837633,0.046294539648243926,0.0,0.89692552844208,2.0,1.1422197671050505,16
adaptive_decoder,52,3,55,0.0,2.183892560974356,1.3460498756619106,0.8378426853124454,0.07521165867547253,0.010192367831864724,0.0650192908436078,1.3476069561744952,1.346049875661911,0.0015570805125841858,0.01457173503325393,0.010192367831864724,0.004379367201389206,0.0,0.8362856047998612,2.0,1.1037771496494395,64
adaptive_decoder,52,4,56,0.0,2.1270676463818807,1.3469829556247084,0.7800846907571723,0.057757994555273084,0.0009330799627977893,0.056824914592475295,1.3471484073334725,1.3469829556247084,0.00016545170876414161,0.0013916288038200442,0.0009330799627973452,0.000458548841022699,0.0,0.7799192390484081,2.0,1.10129647306034,256
adaptive_decoder,52,5,57,0.0,2.075219864046373,1.3470858420337275,0.7281340220126453,0.05195066874452703,0.0001028864090191206,0.05184778233550791,1.3471021928444662,1.3470858420337266,1.6350810739584887e-05,0.00014910089802455673,0.00010288640901823243,4.62144890063243e-05,0.0,0.7281176712019056,2.0,1.1009080274424239,1024
adaptive_decoder,52,6,58,0.0,2.0281390001993236,1.347095863690971,0.6810431365083527,0.047090885504292634,1.0021657243397541e-05,0.04708086384704924,1.3470975333431507,1.3470958636909698,1.6696521809578257e-06,1.4681158558627061e-05,1.0021657243175497e-05,4.659501315451564e-06,0.0,0.6810414668561722,2.0,1.0963894421063263,4096
adaptive_decoder,52,7,59,0.0,1.9858390411197424,1.3470968968098425,0.6387421443099,0.042300992198452736,1.033118871562877e-06,0.04229995907958117,1.3470970654072236,1.3470968968098416,1.6859738205532437e-07,1.5010547989025014e-06,1.0331188717849216e-06,4.679359271175798e-07,0.0,0.6387419757125178,2.0,1.087233359168851,16384
adaptive_decoder,52,8,60,0.0,1.9482317046946016,1.3470970013650527,0.6011347033295489,0.03760744098035107,1.0455521026742076e-07,0.0376073364251408,1.3470970186227116,1.3470970013650523,1.7257659301606054e-08,1.5133972275371832e-07,1.0455521071150997e-07,4.678451204220835e-08,0.0,0.6011346860718895,2.0,1.0734353138296107,65536
adaptive_decoder,60,0,60,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
adaptive_decoder,60,1,61,0.0,2.3897839702775294,1.2866908738919658,1.1030930963855636,1.8969069036144364,1.2866908738919658,0.6102160297224706,1.425939497913172,1.2866908738919656,0.13924862402120652,1.8607513759787935,1.2866908738919656,0.5740605020868279,0.0,0.9638444723643572,2.0,1.9999999999999991,4
adaptive_decoder,60,2,62,0.0,2.2904926085272432,1.3635894056972293,0.9269032028300139,0.1761898935555497,0.07689853180526351,0.09929136175028619,1.3801788325567639,1.3635894056972289,0.016589426859535017,0.12265919716167151,0.07689853180526329,0.045760665356408214,0.0,0.9103137759704789,2.0,1.0831022545523106,16
adaptive_decoder,60,3,63,0.0,2.239155122612619,1.3744550723224105,0.8647000502902085,0.06220315253980546,0.01086566662518118,0.05133748591462428,1.3761026530899123,1.3744550723224105,0.0016475807675018217,0.014941846092033195,0.010865666625181625,0.0040761794668515705,0.0,0.8630524695227068,2.0,1.0144638172495986,64
adaptive_decoder,60,4,64,0.0,2.1984683623571373,1.3754832533934107,0.8229851089637266,0.0417149413264819,0.0010281810710002226,0.04068676025548168,1.3756721379902501,1.375483253393411,0.00018888459683918946,0.0014586961706626322,0.0010281810710004446,0.0004305150996621876,0.0,0.8227962243668876,2.0,0.9769629510889122,256
adaptive_decoder,60,5,65,1.0,2.163675238663404,1.3756085712304935,0.7880666674329107,0.034918441530815914,0.00012531783708280564,0.03479312369373311,1.3756284425674403,1.3756085712304946,1.9871336945698204e-05,0.00016901325989349125,0.00012531783708369382,4.3695422809797435e-05,0.0,0.7880467960959646,2.0,0.9431510597175862,1024
adaptive_decoder,60,6,66,0.0,2.13474108766158,1.375621705956697,0.7591193817048831,0.028947285728027516,1.3134726203567482e-05,0.02893415100182395,1.3756239683214673,1.3756217059566982,2.2623647690789284e-06,1.7608972176619275e-05,1.3134726203567482e-05,4.474245973051794e-06,0.0,0.759117119340114,2.0,0.9157573032873201,4096
adaptive_decoder,60,7,67,0.0,2.1107680447088915,1.3756232350369142,0.7351448096719773,0.023974572032905872,1.5290802171108453e-06,0.02397304295268876,1.3756234920522903,1.3756232350369149,2.570153754266613e-07,2.005349393652267e-06,1.529080216666756e-06,4.7626917698551097e-07,0.0,0.7351445526566018,2.0,0.8698650458780973,16384
adaptive_decoder,60,8,68,0.0,2.0908755896876494,1.3756234113453822,0.7152521783422672,0.019892631329710087,1.763084680472815e-07,0.01989245502124204,1.375623441227186,1.375623411345383,2.988180303198362e-08,2.2713357239467769e-07,1.763084680472815e-07,5.082510434739618e-08,0.0,0.7152521484604639,2.0,0.8295427446575421,65536
adaptive_decoder,72,0,72,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
adaptive_decoder,72,1,73,1.0,2.7305112800996745,1.583639503425438,1.1468717766742365,1.8531282233257635,1.583639503425438,0.2694887199003255,1.7370224116844768,1.5836395034254378,0.153382908259039,1.846617091740961,1.5836395034254378,0.2629775883155232,0.0,0.9934888684151975,2.0,1.9999999999999996,4
adaptive_decoder,72,2,74,0.0,2.6934008283366766,1.684024356213455,1.0093764721232217,0.13749530455101477,0.1003848527880169,0.037110451762997876,1.70946621877953,1.684024356213455,0.025441862566075057,0.12794104569296394,0.10038485278801712,0.02755619290494682,0.0,0.9839346095571465,2.0,0.6820016139538064,16
adaptive_decoder,72,3,75,0.0,2.6827180469908596,1.7039911049310983,0.9787269420597613,0.030649530063460384,0.019966748717643368,0.010682781345817016,1.706803995547288,1.7039911049310985,0.0028128906161895006,0.022628971949885557,0.01996674871764359,0.002662223232241967,0.0,0.975914051443572,2.0,0.5779491265493073,64
adaptive_decoder,72,4,76,0.0,2.6759554111606096,1.70597367357435,0.9699817375862596,0.008745204473501689,0.0019825686432517475,0.006762635830249941,1.7064286378538265,1.7059736735743518,0.0004549642794746678,0.002357926336714833,0.001982568643253302,0.00037535769346153103,0.0,0.9695267733067849,2.0,0.5301141812238348,256
adaptive_decoder,72,5,77,1.0,2.6703766909191784,1.706334830139558,0.9640418607796204,0.0059398768066392105,0.00036115656520796513,0.005578720241431245,1.7063876779525533,1.7063348301395591,5.28478129941945e-05,0.0004021164664804733,0.000361156565207299,4.095990127317428e-05,0.0,0.9639890129666262,2.0,0.5020768899519713,1024
adaptive_decoder,72,6,78,0.0,2.6660579982829185,1.7063739032507332,0.9596840950321852,0.004357765747435183,3.9073111175236264e-05,0.0043186926362599465,1.7063824753217314,1.7063739032507341,8.572070997248105e-06,4.4275741996946394e-05,3.907311117501422e-05,5.202630821932175e-06,0.0,0.9596755229611885,2.0,0.49361970042422626,4096
adaptive_decoder,72,7,79,0.0,2.662611146225754,1.7063806802630301,0.9562304659627237,0.0034536290694615612,6.7770122968990876e-06,0.003446852057164662,1.7063818380162992,1.7063806802630306,1.1577532685880243e-06,7.41431772866008e-06,6.777012296454998e-06,6.37305432205082e-07,0.0,0.9562293082094553,2.0,0.4653564284484711,16384
adaptive_decoder,72,8,80,0.0,2.6598124447923865,1.7063815464890686,0.953430898303318,0.0027995676594056995,8.662260384539877e-07,0.0027987014333672455,1.7063817476750551,1.706381546489069,2.0118598609286664e-07,9.565672824951577e-07,8.662260384539877e-07,9.034124404116994e-08,0.0,0.9534306971173324,2.0,0.45160159120447696,65536
adaptive_decoder,88,0,88,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
adaptive_decoder,88,1,89,0.0,2.935057507440257,1.6877354205807005,1.2473220868595565,1.7526779131404435,1.6877354205807005,0.06494249255974305,1.9352522050358454,1.6877354205807014,0.24751678445514402,1.752483215544856,1.6877354205807014,0.06474779496415461,0.0,0.9998053024044117,2.0,2.000000000000001,4
adaptive_decoder,88,2,90,0.0,2.9261006438743213,1.8510723414375216,1.0750283024367997,0.17229378442275678,0.16333692085682117,0.008956863565935613,1.9266520513615801,1.8510723414375225,0.0755797099240576,0.17193707453108642,0.16333692085682117,0.008600153674265254,0.0,0.9994485925127421,2.0,0.55430259826291,16
adaptive_decoder,88,3,91,0.0,2.924051037921094,1.9106381929763074,1.0134128449447868,0.061615457492012915,0.0595658515387858,0.0020496059532271182,1.9249702112543503,1.910638192976308,0.014332018278042202,0.0612476916460154,0.059565851538785575,0.0016818401072298261,0.0,0.9990808266667449,2.0,0.4552571316127911,64
adaptive_decoder,88,4,92,0.0,2.9233160283557327,1.920471733464655,1.0028442948910776,0.010568550053709158,0.009833540488347614,0.000735009565361544,1.9245853752326818,1.920471733464655,0.0041136417680267545,0.010218376510015448,0.009833540488346948,0.00038483602166849984,0.0,0.9987306531230508,2.0,0.4062940957635745,256
adaptive_decoder,88,5,93,0.0,2.922895200730279,1.923654414672088,0.9992407860581911,0.003603508832886515,0.0031826812074329247,0.0004208276254535903,1.924498766268752,1.9236544146720882,0.0008443515966638504,0.003269290171362904,0.0031826812074331468,8.660896392975737e-05,0.0,0.998396434461527,2.0,0.4000725074993453,1024
adaptive_decoder,88,6,94,0.0,2.9225511938809503,1.924253659715189,0.9982975341657614,0.0009432518924297195,0.0005992450431009377,0.0003440068493287818,1.924478471369528,1.924253659715189,0.00022481165433907435,0.000619539942324776,0.0005992450431007157,2.029489922406036e-05,0.0,0.9980727225114226,2.0,0.3979757896043857,4096
adaptive_decoder,88,7,95,0.0,2.9222272766092803,1.9244244365533878,0.9978028400558925,0.0004946941098689095,0.00017077683819888279,0.0003239172716700267,1.9244737956815026,1.924424436553387,4.935912811565579e-05,0.00017545252622341856,0.0001707768381979946,4.675688025423952e-06,0.0,0.9977534809277773,2.0,0.3981478530650834,16384
adaptive_decoder,88,8,96,0.0,2.9219048626250204,1.9244601866321287,0.9974446759928917,0.00035816406300082093,3.5750078740903746e-05,0.0003224139842599172,1.924472676435893,1.924460186632128,1.2489803765003415e-05,3.686932435065238e-05,3.575007874112579e-05,1.1192456095265868e-06,0.0,0.9974321861891268,2.0,0.398650726350089,65536
overactive_decoder,0,0,0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
overactive_decoder,0,1,1,1.0,2.934970322877475,1.721233748234885,1.2137365746425899,1.7862634253574101,1.721233748234885,0.06502967712252516,1.9352465502020548,1.7212337482348854,0.21401280196716943,1.7859871980328306,1.7212337482348854,0.06475344979794517,0.0,0.9997237726754201,2.0,2.000000000000001,4
overactive_decoder,0,2,2,1.0,2.92425176061083,1.877510355885935,1.0467414047248949,0.16699516991769503,0.15627660765105,0.010718562266645026,1.9250652831874258,1.8775103558859354,0.04755492730149036,0.16645787466567907,0.15627660765105,0.01018126701462907,0.0,0.9991864774234048,2.0,0.5072991551802113,16
overactive_decoder,0,3,3,1.0,2.9222342714649696,1.9177652957467433,1.0044689757182264,0.0422724290066685,0.0402549398608083,0.0020174891458601962,1.923648076823502,1.917765295746744,0.0058827810767581035,0.041672146224732254,0.040254939860808525,0.0014172063639237287,0.0,0.9985861946414679,2.0,0.4126417345162663,64
overactive_decoder,0,4,4,1.0,2.9213646755982743,1.9220675581457063,0.999297117452568,0.005171858265658358,0.00430226239896303,0.0008695958666953274,1.9233954322295643,1.9220675581457072,0.0013278740838571501,0.004554906992900953,0.0043022623989632525,0.0002526445939377009,0.0,0.9979692433687106,2.0,0.3799184978950671,256
overactive_decoder,0,5,5,1.0,2.920694580602249,1.9231808468740985,0.9975137337281506,0.0017833837244174422,0.0011132887283922255,0.0006700949960252167,1.9233573205631282,1.9231808468740992,0.00017647368902906635,0.0011514003948280838,0.0011132887283920034,3.811166643608033e-05,0.0,0.9973372600391217,2.0,0.3787281637103227,1024
overactive_decoder,0,6,6,1.0,2.920033365155288,1.923310112137472,0.9967232530178158,0.0007904807103347178,0.00012926526337353472,0.0006612154469611831,1.923350152691396,1.9233101121374734,4.004055392270445e-05,0.0001364331351063619,0.00012926526337420086,7.167871732161046e-06,0.0,0.996683212463893,2.0,0.37950998907440425,4096
overactive_decoder,0,7,7,1.0,2.9193428725068067,1.9233433718179187,0.995999500688888,0.0007237523289278514,3.3259680446651174e-05,0.0006904926484812002,1.9233490026868765,1.9233433718179207,5.630868955774915e-06,3.440968496692953e-05,3.325968044731731e-05,1.1500045196122244e-06,0.0,0.9959938698199321,2.0,0.3814675728526724,16384
overactive_decoder,0,8,8,1.0,2.918598122792275,1.9233474966909205,0.9952506261013543,0.0007488745875336988,4.12487300183173e-06,0.0007447497145318671,1.9233487763796635,1.9233474966909223,1.2796887411958835e-06,4.351180214579031e-06,4.124873001609686e-06,2.2630721296934553e-07,0.0,0.9952493464126134,2.0,0.38411829234595046,65536
overactive_decoder,44,0,44,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
overactive_decoder,44,1,45,1.0,2.553368692643982,1.422890936071994,1.1304777565719881,1.8695222434280119,1.422890936071994,0.44663130735601797,1.571314845389828,1.4228909360719943,0.14842390931783367,1.8515760906821663,1.4228909360719943,0.428685154610172,0.0,0.9820538472541542,2.0,2.0000000000000004,4
overactive_decoder,44,2,46,1.0,2.4781393444281044,1.5100630289154684,0.968076315512636,0.16240144105935217,0.08717209284347449,0.07522934821587768,1.5305846435175348,1.5100630289154682,0.020521614602066585,0.12790229471576708,0.08717209284347383,0.04073020187229326,0.0,0.9475547009105691,2.0,0.940440111027237,16
overactive_decoder,44,3,47,1.0,2.435117507155712,1.5241979794364457,0.9109195277192663,0.057156787793369634,0.014134950520977352,0.04302183727239228,1.5262975017071532,1.5241979794364449,0.0020995222707083094,0.018422092331358275,0.014134950520976686,0.0042871418103815895,0.0,0.9088200054485578,2.0,0.9280132743608808,64
overactive_decoder,44,4,48,1.0,2.3935374490942976,1.5255183725868573,0.8680190765074403,0.04290045121182606,0.0013203931504115474,0.041580058061414515,1.525771755949283,1.5255183725868557,0.0002533833624271953,0.0018461389082811142,0.0013203931504108812,0.0005257457578702329,0.0,0.867765693145013,2.0,0.9527173129825341,256
overactive_decoder,44,5,49,1.0,2.350794264724551,1.5256861888017845,0.8251080759227667,0.042911000584673564,0.00016781621492722998,0.042743184369746334,1.5257124330881484,1.5256861888017836,2.6244286364773828e-05,0.00022713907606242145,0.0001678162149278961,5.932286113452534e-05,0.0,0.8250818316364018,2.0,0.9843500313118543,1024
overactive_decoder,44,6,50,1.0,2.3071373450574484,1.525702820571539,0.7814345244859093,0.04367355143685736,1.663176975452707e-05,0.043656919667102834,1.5257057073169993,1.5257028205715377,2.886745461561091e-06,2.3357540903212737e-05,1.663176975408298e-05,6.725771149129756e-06,0.0,0.781431637740448,2.0,1.0136650118213426,4096
overactive_decoder,44,7,51,1.0,2.263205127937208,1.5257046631748998,0.7375004647623082,0.04393405972360109,1.8426033607799042e-06,0.04393221712024031,1.5257049637812747,1.5257046631748987,3.006063760135902e-07,2.586139085547501e-06,1.8426033610019488e-06,7.435357245455521e-07,0.0,0.7375001641559321,2.0,1.0396316793028753,16384
